ClassID,Level,ClassName,Boss_UseZone,Journal,SET
57646,88,Cronewt_bow,,Cronewt_bow,Cronewt_bow
57647,135,Lichenclops_mage,,Lichenclops_mage,Lichenclops_mage
57648,193,ticen_mage,,ticen_mage,ticen_mage
57649,188,ticen_bow,,ticen_bow,ticen_bow
57650,179,Cire_mage,,Cire_mage,Cire_mage
57651,1,Cire_bow,,Cire_bow,Cire_bow
57652,177,Chafperor_mage,,Chafperor_mage,Chafperor_mage
57653,177,Infrogalas_mage,,Infrogalas_mage,Infrogalas_mage
57654,164,FD_Infrogalas_bow,,Infrogalas_bow,Infrogalas_bow
57655,189,Rambear_mage,,Rambear_mage,Rambear_mage
57656,151,Rambear_bow,,Rambear_bow,Rambear_bow
57657,1,CardBattle_chair,,,CardBattle_chair
57658,1,CardBattle_flag,,,CardBattle_flag
57659,1,CardBattle_table,,,CardBattle_table
57660,176,wood_lwa,,wood_lwa,wood_lwa
57661,104,GlyphRing,,GlyphRing,GlyphRing
57663,1,ShiverJack,,ShiverJack,ShiverJack
57664,180,loftlem_green,,loftlem_green,loftlem_green
57665,185,pumpflap,,pumpflap,pumpflap
57668,115,Rudasjack,,Rudasjack,Rudasjack
57669,226,jukotail,,jukotail,jukotail
57670,122,pyran,,pyran,pyran
57672,182,velffigy,,velffigy,velffigy
57673,144,Burialer,,Burialer,Burialer
57674,46,velwriggler_mage_red,,velwriggler_mage_red,velwriggler_mage_red
57675,175,velwriggler_mage_green,,velwriggler_mage_green,velwriggler_mage_green
57676,184,velaphid_red,,velaphid_red,velaphid_red
57677,181,anchor,,anchor,anchor
57678,139,anchor_mage,,anchor_mage,anchor_mage
57679,178,Pandroceum,,Pandroceum,Pandroceum
57680,58,VelStool,,VelStool,VelStool
57681,183,Malstatue,,Malstatue,Malstatue
57682,182,Stonacorn,,Stonacorn,Stonacorn
57683,48,shtayim_mage,,shtayim_mage,shtayim_mage
57684,183,Glyquare,,Glyquare,Glyquare
57685,70,Drapel,,Drapel,Drapel
57686,70,Sowpent,,Sowpent,Sowpent
57687,150,Mandara_soldier_mage,,Mandara_soldier_mage,Mandara_soldier_mage
57688,156,Elet,,Elet,Elet
57689,158,Nuo,,Nnuo,Nnuo
57690,155,Nuka,,Nuka,Nuka
57691,157,Elma,,Elma,Elma
57692,154,defender_spider,,defender_spider,defender_spider
57693,89,Echad_mage,,Echad_mage,Echad_mage
57694,179,raider_bow,,raider_bow,raider_bow
57695,178,Socket_bow_brown,,Socket_bow_brown,Socket_bow_brown
57696,176,boss_archon_Q4,f_remains_37_3,boss_archon,monster_Stout
57697,55,Cronewt_bow_brown,,Cronewt_bow,Cronewt_bow_brown
57698,199,Deadbornscab_green,,Deadbornscab_green,Deadbornscab_green
57699,199,Deadbornscab_bow_green,,Deadbornscab_bow_green,Deadbornscab_bow_green
57700,56,Colifly_bow_purple,,Colifly_bow_purple,Colifly_bow_purple
57701,195,velffigy_green,,velffigy_green,velffigy_green
57702,197,pyran_green,,pyran_green,pyran_green
103004,107,boss_moa_Q2,f_gele_57_4,boss_moa,monster_moa
103005,1,boss_Sparnashorn_Q1,f_katyn_13,boss_Sparnashorn,monster_Sparnashorn
57703,104,FD_Goblin_Archer_red,,FD_Goblin_Archer_red,Goblin_archer_red
103006,1,crystal_lump,,,crystal_lump
103007,43,FD_blok_archer,,FD_blok_archer,blok_archer
103008,44,FD_blok_wizard,,FD_blok_wizard,blok_wizard
103009,45,FD_kenol,,FD_kenol,kenol
103011,1,boss_Gosarius,,boss_Gosarius,boss_Gosarius
103012,1,boss_Gosal,,boss_Gosal,boss_Gosal
103013,157,boss_Dionys_Q1,d_velniasprison_51_4,boss_Dionys,boss_Dionys_Q1
57704,1,Nuwort_summon,,,monster_Nuwort
57705,125,minivern_summon,,minivern_summon,monster_minivern
57706,65,Dumaro_summon,,Dumaro_summon,monster_dumaro
57707,214,boss_Mandara,d_underfortress_69,boss_Mandara,boss_Mandara_1
57708,127,boss_Teraox_Q1,f_pilgrimroad_50,boss_Teraox,monster_Teraox
57711,148,F_boss_Fireload,d_cathedral,F_boss_Fireload,monster_Fireload
57712,166,F_boss_Harpeia_orange,d_velniasprison,F_boss_Harpeia_orange,monster_Harpeia_orange
57713,200,F_boss_ellaganos,id_catacomb,F_boss_ellaganos,Zombieboss
57714,156,Harugal,,Harugal,Harugal
57715,160,Hohen_mane,,Hohen_mane,Hohen_mane
57716,160,Hohen_ritter,,Hohen_ritter,Hohen_ritter
57717,161,hohen_barkle,,hohen_barkle,hohen_barkle
57718,164,Hohen_mage,,Hohen_mage,Hohen_mage
57719,162,Hohen_orben,,Hohen_orben,Hohen_orben
57720,163,Hohen_gulak,,Hohen_gulak,Hohen_gulak
57721,113,Fire_Dragon_summon,,Fire_Dragon_summon,Fire_Dragon
57722,122,pyran_summon,,pyran_summon,pyran
57726,1,boss_Grimreaper,,boss_Grimreaper,boss_Grimreaper
57727,1,boss_werewolf_J2,f_pilgrimroad_36_2,boss_werewolf,monster_werewolf
57728,1,spector_F_purple_J1,,,Spector_f_yellow
57729,76,FD_colimen,,colimen,monster_colimen
57730,103,FD_minos_mage,,minos_mage,minos_mage
57731,108,FD_Stoulet_mage,,Stoulet_mage,Stoulet_mage
57733,108,FD_Bat_big,,FD_Bat_big,Bat_big
57734,178,Gravegolem_blue,,Gravegolem,Tombstone_golem_blue
57739,1,boss_Templeshooter_J2,f_rokas_36_1,boss_Templeshooter,Templeshooter
103010,200,Silvertransporter_Qm,,,soldier6
57740,82,zinutekas_Elite,,Zinute_Big,Zinute_Big
57741,84,Beetle_Elite,,Beetle,Beetle
57742,117,Chromadog_Elite,,Chromadog,monster_Chromadog
57743,125,minivern_Elite,,minivern,monster_minivern
57744,118,slime_elite_Big,,slime_elite,monster_slime_elite
57745,132,ID_NightMaiden,InstanceDungeon,FD_NightMaiden,monster_NightMaiden
57746,132,ID_NightMaiden_bow,InstanceDungeon,NightMaiden_bow,NightMaiden_bow
57747,132,ID_NightMaiden_mage,InstanceDungeon,NightMaiden_mage,NightMaiden_mage
57748,132,ID_pyran,InstanceDungeon,pyran,pyran
57749,133,ID_Pawnd_purple,InstanceDungeon,Pawnd_purple,monster_pawnd_violet
57750,133,ID_Pawndel_blue,InstanceDungeon,Pawndel_blue,monster_Pawndel_blue
57751,133,ID_Glizardon_instance,InstanceDungeon,Glizardon,monster_Glizardon
57752,134,ID_Hallowventor_mage,InstanceDungeon,Hallowventor_mage,Hallowventor_mage
57753,134,ID_Hallowventor,InstanceDungeon,Hallowventor,monster_Hallowventor
57754,134,ID_Spector_gh_purple,InstanceDungeon,Spector_gh_purple,Spector_gh_purple
57755,135,ID_minivern_Elite,InstanceDungeon,minivern,monster_minivern
57756,140,ID_boss_ellaganos,InstanceDungeon,boss_ellaganos,Zombieboss
57757,135,ID_boss_mineloader,InstanceDungeon,F_boss_mineloader,boss_mineloader
57758,135,ID_boss_Harpeia_orange,InstanceDungeon,F_boss_Harpeia_orange,monster_Harpeia_orange
57759,135,ID_Malstatue,InstanceDungeon,Malstatue,Malstatue
57760,200,ID_Fire_Dragon_purple,InstanceDungeon,Fire_Dragon_purple,Fire_Dragon_purple
57761,200,ID_Hohen_ritter,InstanceDungeon,Hohen_ritter,Hohen_ritter
57762,200,ID_Hohen_mage,InstanceDungeon,Hohen_mage,Hohen_mage
57763,200,ID_Hohen_orben,InstanceDungeon,Hohen_orben,Hohen_orben
57764,200,ID_Elet,InstanceDungeon,Elet,Elet
57765,200,ID_Nnuo,InstanceDungeon,Nnuo,Nnuo
57766,200,ID_Nuka,InstanceDungeon,Nuka,Nuka
57767,200,ID_Elma,InstanceDungeon,Elma,Elma
57768,200,ID_Colifly_bow,InstanceDungeon,Colifly_bow,Colifly_bow
57769,200,ID_Banshee_pink,InstanceDungeon,Banshee_pink,Banshee_pink
57770,200,ID_Big_Cockatries_red,InstanceDungeon,Big_Cockatries_red,Big_Cockatries_red
57771,200,ID_bubbe_mage_fire,InstanceDungeon,bubbe_mage_fire,monster_hori_mage
57772,200,ID_bubbe_mage_ice,InstanceDungeon,bubbe_mage_ice,monster_hori_mage_blue
57773,200,ID_Socket_bow,InstanceDungeon,Socket_bow,Socket_bow
57774,200,ID_Lastboss_Fireload,InstanceDungeon,ID_Lastboss_Fireload,monster_Fireload
57775,200,ID_boss_Kerberos,InstanceDungeon,ID_boss_Kerberos,monster_Kerberos
57777,72,zinutekas_Q1,,zinutekas,Scorpion
57778,50,ID_banshee,InstanceDungeon,banshee,Banshee
57779,50,ID_Npanto_sword,InstanceDungeon,Npanto_sword,monster_NPanto_sword
57780,50,ID_Npanto_staff,InstanceDungeon,Npanto_staff,monster_NPanto_staff
57781,51,ID_puragi_green,InstanceDungeon,puragi_green,Katynforest_zombie_01_green
57782,50,ID_Deadbornscab_mage,InstanceDungeon,Deadbornscab_mage,Deadbornscab_mage
57783,52,ID_Galok,InstanceDungeon,Galok,monster_Galok
57784,51,ID_pawnd,InstanceDungeon,pawnd,monster_pawnd
57785,51,ID_Pawndel,InstanceDungeon,Pawndel,monster_Pawndel
57786,52,ID_Spector_Gh,InstanceDungeon,Spector_Gh,Spector_gh_green
57787,51,ID_zombiegirl2_chpel,InstanceDungeon,zombiegirl2,monster_zombiegirl2
57788,52,ID_Glizardon_chapel,InstanceDungeon,Glizardon,monster_Glizardon
57789,52,ID_New_desmodus,InstanceDungeon,New_desmodus,New_desmodus
57790,53,ID_boss_ShadowGaoler,InstanceDungeon,boss_ShadowGaoler,boss_ShadowGaoler
57791,200,ID_Cronewt_bow,InstanceDungeon,Cronewt_bow,Cronewt_bow
57792,200,ID_Cronewt_mage,InstanceDungeon,Cronewt_mage,Cronewt_mage
57793,200,ID_Lapasape,InstanceDungeon,Lapasape,monster_lapasape
57794,200,ID_hook_old,InstanceDungeon,hook_old,monster_hook_pilgrim
57795,200,ID_raider_bow,InstanceDungeon,raider_bow,raider_bow
57796,200,ID_pyran_green,InstanceDungeon,pyran_green,pyran_green
57797,200,ID_velffigy_green,InstanceDungeon,velffigy_green,velffigy_green
57798,200,ID_Meleech,InstanceDungeon,Meleech,monster_Meleech
57799,200,ID_Prisonfighter,InstanceDungeon,Prisonfighter,monster_Prisonfighter
103014,211,npc_ghost_soldier_Qm,,,npc_ghost_soldier
57800,200,ID_Lastboss_Manticen,InstanceDungeon,boss_Manticen,monster_Manticen
57801,18,bat_event,,bat_event,monster_bat_event
103015,200,mon_paladin_follower1_3_Q,,,npc_paladin_follower1_3
103016,1,pcskill_dirtypole,,Onion,pcskill_dirtypole
103017,1,pcskill_CorpseTower,,Onion,pcskill_CorpseTower
103018,1,pcskill_shogogoth,,Onion,pcskill_shogogoth
103019,1,pcskill_skullsoldier,,Onion,pcskill_skullsoldier
57803,80,FD_colimen_mage,,colimen_mage,colimen_mage
57804,64,boss_bramble_TEST,,boss_bramble,bramble
57805,106,boss_Fireload_Q1,f_pilgrimroad_36_2,boss_Fireload,monster_Fireload
57806,1,kodomor_orange,,Onion,kodomor_orange
57807,58,kodomor_purple,,kodomor_purple,kodomor_purple
57808,1,kodomor_red,,Onion,kodomor_red
57809,90,ID_Lizardman,InstanceDungeon,Lizardman,monster_Lizardman
57810,90,ID_Flying_Flog,InstanceDungeon,Flying_Flog,Flying_Flog
57811,91,ID_Cockatries,InstanceDungeon,Cockatries,Cockatries
57812,92,ID_InfroBurk,InstanceDungeon,InfroBurk,monster_InfroBurk
57813,91,ID_Zolem,InstanceDungeon,Zolem,monster_Zolem
57814,92,ID_Gravegolem,InstanceDungeon,Gravegolem,Tombstone_golem
57815,91,ID_Tama,InstanceDungeon,Tama,monster_Tama
57816,92,ID_Beetle,InstanceDungeon,Beetle,Beetle
57817,92,ID_Wolf_statue,InstanceDungeon,Wolf_statue,Wolf_statue
57818,92,ID_wolf_statue_bow,InstanceDungeon,wolf_statue_bow,wolf_statue_bow
57819,93,ID_schlesien_claw,InstanceDungeon,schlesien_claw,schlesien_claw
57820,93,ID_schlesien_darkmage,InstanceDungeon,schlesien_darkmage,schlesien_darkmage
57821,92,ID_Templeslave_sword,InstanceDungeon,Templeslave_sword,Templeslave_sword
57822,93,ID_schlesien_heavycavarly,InstanceDungeon,schlesien_heavycavarly,schlesien_heavycavarly
57823,92,ID_Templeslave_mage,InstanceDungeon,Templeslave_mage,Templeslave_mage
57824,91,ID_Lizardman_mage,InstanceDungeon,Lizardman_mage,Lizardman_mage
57825,94,ID_boss_necrovanter,InstanceDungeon,boss_necrovanter,monster_necrovanter
57826,1,monster_box,,,monster_box
57827,1,boss_hauberk,,boss_hauberk,boss_hauberk
57828,175,ID_Tiny,InstanceDungeon,Tiny,monster_Tiny
57829,175,ID_Tiny_bow,InstanceDungeon,Tiny_bow,Tiny_bow
57830,175,ID_Tiny_mage,InstanceDungeon,Tiny_mage,Tiny_mage
57831,176,ID_Spion,InstanceDungeon,Spion,monster_Spion
57832,176,ID_Spion_bow,InstanceDungeon,Spion_bow,Spion_bow
57833,176,ID_Rambear,InstanceDungeon,Rambear,monster_rambear
57834,176,ID_Rambear_bow,InstanceDungeon,Rambear_bow,Rambear_bow
57835,178,ID_ticen,InstanceDungeon,ticen,monster_ticen
57836,178,ID_ticen_bow,InstanceDungeon,ticen_bow,ticen_bow
57837,178,ID_ticen_mage,InstanceDungeon,ticen_mage,ticen_mage
57838,177,ID_operor,InstanceDungeon,operor,monster_operor
57839,177,ID_merog_wogu,InstanceDungeon,merog_wogu,monster_merog_wogu
57840,1,npc_hauberk,,Onion,boss_hauberk
57841,215,boss_Sparnashorn_Blue,,boss_Sparnashorn,boss_Sparnashorn_Blue
57842,177,ID_merog_wizzard,InstanceDungeon,merog_wizzard,monster_merog_wizzard
57843,1,Head_fish,,,NPC_Blowfish1
57844,53,Lapemiter,,Lapemiter,Lapemiter
57845,50,Lapezard,,Lapezard,Lapezard
57846,49,Lapfighter,,Lapfighter,Lapfighter
57847,54,Lapflammer,,Lapflammer,Lapflammer
57848,102,ferret_archer,,ferret_archer,ferret_archer
57849,103,ferret_bearer_elite,,ferret_bearer_elite,ferret_bearer
57850,98,ferret_folk,,ferret_folk,ferret_folk
57851,99,ferret_loader,,ferret_loader,ferret_loader
57852,92,ferret_patter,,ferret_patter,ferret_patter
57853,93,ferret_searcher,,ferret_searcher,ferret_searcher
57854,94,ferret_slinger,,ferret_slinger,ferret_slinger
57855,101,ferret_vendor,,ferret_vendor,ferret_vendor
57856,55,Lapeman,,Lapeman,Lapeman
57857,81,npc_Alina_normal,,,npc_Alina_normal
57858,178,ID_boss_molich,InstanceDungeon,boss_molich,Molich
57859,178,ID_boss_honeypin,InstanceDungeon,boss_honeypin,monster_meduoliai
57860,83,boss_werewolf_Q3,f_pilgrimroad_31_1,boss_werewolf,monster_werewolf
57861,89,boss_Drapeliun_Q2,f_pilgrimroad_31_2,boss_Drapeliun,monster_Drapeliun
57862,86,boss_durahan_Q1,f_pilgrimroad_31_3,boss_durahan,monster_durahan
57863,1,vine2_event,,Onion,vine2_event
57864,1,boss_FerretMarauder,,boss_FerretMarauder,boss_FerretMarauder
57865,1,boss_Foculus,,boss_Foculus,boss_Foculus
57866,1,boss_Lapene,,boss_Lapene,boss_Lapene
57867,1,boss_Rocksodon,,boss_Rocksodon,boss_Rocksodon
57868,1,boss_PantoRex,,boss_PantoRex,boss_PantoRex
57869,19,Wendigo_mage_blue,,Wendigo_mage_blue,Wendigo_magician_blue
57870,260,Wendigo_magician_blue,,Wendigo_magician_blue,Wendigo_magician_blue
57871,272,Wendigo_bow_white,,Wendigo_bow_white,Wendigo_bow_white
57872,21,Wendigo_bow_blue,,Wendigo_bow_blue,Wendigo_bow_blue
57873,250,Wendigo_archer_gray,,Wendigo_archer_gray,Wendigo_archer_gray
57874,230,Wendigo_archer_blue,,Wendigo_archer_blue,Wendigo_archer_blue
57875,123,flask_green,,flask_green,flask_green
57876,217,flask_blue,,flask_blue,flask_blue
57877,214,Kepari_green,,Kepari_green,Kepari_green
57878,253,Kepari_purple,,Kepari_purple,Kepari_purple
57879,91,Kepari_mage_purple,,Kepari_mage_purple,Kepari_mage_purple
57880,215,Kepari_mage_green,,Kepari_mage_green,Kepari_mage_green
57881,273,Templeslave_sword_blue,,Templeslave_sword_blue,Templeslave_sword_blue
57882,216,Templeslave_blue,,Templeslave_blue,Templeslave_blue
57883,274,Templeslave_mage_blue,,Templeslave_mage_blue,Templeslave_mage_blue
57884,207,Infroholder_red,,Infroholder_red,Infroholder_red
57885,213,Infroholder_green,,Infroholder_green,Infroholder_green
57886,205,Infroholder_bow_red,,Infroholder_bow_red,Infroholder_bow_red
57887,209,Infroholder_mage_green,,Infroholder_mage_green,Infroholder_mage_green
57888,236,Repusbunny_red,,Repusbunny_red,Repusbunny_red
57889,213,Repusbunny_green,,Repusbunny_green,Repusbunny_green
57890,266,Repusbunny_purple,,Repusbunny_purple,Repusbunny_purple
57891,210,Repusbunny_mage_green,,Repusbunny_mage_green,Repusbunny_mage_green
57892,237,Repusbunny_bow_red,,Repusbunny_bow_red,Repusbunny_bow_red
57893,214,Repusbunny_bow_green,,Repusbunny_bow_green,Repusbunny_bow_green
57894,267,Repusbunny_bow_purple,,Repusbunny_bow_purple,Repusbunny_bow_purple
57895,211,Deadbornscab_red,,Deadbornscab_red,Deadbornscab_red
57896,212,Deadbornscab_mage_red,,Deadbornscab_mage_red,Deadbornscab_mage_red
57897,215,Siaulav_blue,,Siaulav_blue,Siaulav_blue
57898,171,Siaulav_green,,Siaulav_green,Siaulav_green
57899,216,Siaulav_mage_blue,,Siaulav_mage_blue,Siaulav_mage_blue
57900,217,Siaulav_bow_blue,,Siaulav_bow_blue,Siaulav_bow_blue
57901,228,Siaulav_bow_orange,,Siaulav_bow_orange,Siaulav_bow_orange
57902,245,Tiny_blue,,Tiny_blue,Tiny_blue
57903,258,Tiny_brown,,Tiny_brown,Tiny_brown
57904,254,Tiny_mage_brown,,Tiny_mage_brown,Tiny_mage_brown
57905,262,Tiny_mage_green,,Tiny_mage_green,Tiny_mage_green
57906,251,Tiny_bow_blue,,Tiny_bow_blue,Tiny_bow_blue
57907,259,Tiny_bow_green,,Tiny_bow_green,Tiny_bow_green
57908,246,Spion_white,,Spion_white,Spion_white
57909,261,Spion_red,,Spion_red,Spion_red
57910,224,Spion_blue,,Spion_blue,Spion_blue
57911,263,Spion_bow_red,,Spion_bow_red,Spion_bow_red
57912,225,Spion_bow_blue,,Spion_bow_blue,Spion_bow_blue
57913,223,Spion_mage_blue,,Spion_mage_blue,Spion_mage_blue
57914,255,Spion_mage_white,,Spion_mage_white,Spion_mage_white
57915,246,Stoulet_gray,,Stoulet_gray,Stoulet_gray
57916,161,Stoulet_green,,Stoulet_green,Stoulet_green
57917,91,FD_Stoulet_mage_blue,,FD_Stoulet_mage_blue,Stoulet_mage_blue
57918,95,FD_Stoulet_mage_green,,FD_Stoulet_mage_green,Stoulet_mage_green
57919,248,Stoulet_bow_blue,,Stoulet_bow_blue,Stoulet_bow_blue
57920,204,Minos_orange,,Minos_orange,Minos_orange
57921,268,Minos_green,,Minos_green,Minos_green
57922,206,minos_mage_green,,minos_mage_green,minos_mage_green
57923,231,minos_bow_orange,,minos_bow_orange,minos_bow_orange
57924,269,minos_bow_green,,minos_bow_green,minos_bow_green
57925,208,Socket_purple,,Socket_purple,Socket_purple
57926,245,Socket_green,,Socket_green,Socket_green
57927,202,Socket_red,,Socket_red,Socket_red
57928,196,Socket_mage_purple,,Socket_mage_purple,Socket_mage_purple
57929,247,Socket_mage_green,,Socket_mage_green,Socket_mage_green
57930,266,Socket_mage_red,,Socket_mage_red,Socket_mage_red
57931,203,Socket_bow_purple,,Socket_bow_purple,Socket_bow_purple
57932,263,Socket_bow_red,,Socket_bow_red,Socket_bow_red
57933,234,Colifly_mage_black,,Colifly_mage_black,Colifly_mage_black
57934,235,Colifly_bow_black,,Colifly_bow_black,Colifly_bow_black
57935,233,saltisdaughter_green,,saltisdaughter_green,saltisdaughter_green
57936,208,saltisdaughter_red,,saltisdaughter_red,saltisdaughter_red
57937,209,saltisdaughter_bow_green,,saltisdaughter_bow_green,saltisdaughter_bow_green
57938,212,saltisdaughter_mage_red,,saltisdaughter_mage_red,saltisdaughter_mage_red
57939,260,NightMaiden_mage_red,,NightMaiden_mage_red,NightMaiden_mage_red
57940,267,NightMaiden_bow_red,,NightMaiden_bow_red,NightMaiden_bow_red
57941,218,lapasape_blue,,lapasape_blue,lapasape_blue
57942,248,lapasape_brown,,lapasape_brown,lapasape_brown
57943,234,lapasape_mage_blue,,lapasape_mage_blue,lapasape_mage_blue
57944,270,lapasape_mage_brown,,lapasape_mage_brown,lapasape_mage_brown
57945,241,lapasape_bow_blue,,lapasape_bow_blue,lapasape_bow_blue
57946,272,lapasape_bow_brown,,lapasape_bow_brown,lapasape_bow_brown
57947,235,colimen_blue,,colimen_blue,colimen_blue
57948,238,colimen_brown,,colimen_brown,colimen_brown
57949,240,colimen_mage_brown,,colimen_mage_brown,colimen_mage_brown
57950,232,TerraNymph_blue,,TerraNymph_blue,TerraNymph_blue
57951,264,TerraNymph_mage_blue,,TerraNymph_mage_blue,TerraNymph_mage_blue
57952,271,TerraNymph_bow_brown,,TerraNymph_bow_brown,TerraNymph_bow_brown
57953,240,Cronewt_blue,,Cronewt_blue,Cronewt_blue
57954,243,Cronewt_bow_blue,,Cronewt_bow_blue,Cronewt_bow_blue
57955,247,Cronewt_mage_blue,,Cronewt_mage_blue,Cronewt_mage_blue
57956,200,ticen_blue,,ticen_blue,ticen_blue
57957,275,ticen_red,,ticen_red,ticen_red
57958,201,ticen_bow_blue,,ticen_bow_blue,ticen_bow_blue
57959,274,ticen_bow_red,,ticen_bow_red,ticen_bow_red
57960,204,ticen_mage_blue,,ticen_mage_blue,ticen_mage_blue
57961,276,ticen_mage_red,,ticen_mage_red,ticen_mage_red
57962,205,Chafperor_purple,,Chafperor_purple,Chafperor_purple
57963,206,Chafperor_mage_purple,,Chafperor_mage_purple,Chafperor_mage_purple
57964,208,Rambear_brown,,Rambear_brown,Rambear_brown
57965,209,Rambear_bow_brown,,Rambear_bow_brown,Rambear_bow_brown
57966,210,Rambear_mage_brown,,Rambear_mage_brown,Rambear_mage_brown
57967,238,Hohen_mane_purple,,Hohen_mane_purple,Hohen_mane_purple
57968,232,Hohen_mane_brown,,Hohen_mane_brown,Hohen_mane_brown
57969,242,Hohen_ritter_purple,,Hohen_ritter_purple,Hohen_ritter_purple
57970,229,Hohen_ritter_green,,Hohen_ritter_green,Hohen_ritter_green
57971,244,hohen_barkle_blue,,hohen_barkle_blue,hohen_barkle_blue
57972,230,hohen_barkle_green,,hohen_barkle_green,hohen_barkle_green
57973,239,Hohen_mage_blue,,Hohen_mage_blue,Hohen_mage_blue
57974,231,Hohen_mage_red,,Hohen_mage_red,Hohen_mage_red
57975,249,Hohen_orben_red,,Hohen_orben_red,Hohen_orben_red
57976,233,Hohen_orben_green,,Hohen_orben_green,Hohen_orben_green
57977,252,Hohen_gulak_blue,,Hohen_gulak_blue,Hohen_gulak_blue
57978,163,Hohen_gulak_red,,Hohen_gulak_red,Hohen_gulak_red
57979,256,Harugal_blue,,Harugal_blue,Harugal_blue
57980,234,Harugal_brown,,Harugal_brown,Harugal_brown
57981,261,Elet_blue,,Elet_blue,Elet_blue
57982,156,Elet_red,,Elet_red,Elet_red
57983,262,nuo_purple,,nuo_purple,nuo_purple
57984,277,nuo_red,,nuo_red,nuo_red
57985,269,Nuka_blue,,Nuka_blue,Nuka_blue
57986,271,Nuka_brown,,Nuka_brown,Nuka_brown
57987,270,Elma_blue,,Elma_blue,Elma_blue
57988,273,Elma_red,,Elma_red,Elma_red
57989,265,defender_spider_blue,,defender_spider_blue,defender_spider_blue
57990,264,defender_spider_red,,defender_spider_red,defender_spider_red
57991,17,Dumaro_blue,,Dumaro_blue,Dumaro_blue
57992,265,Dumaro_yellow,,Dumaro_yellow,Dumaro_yellow
57993,3,boss_poata_Q4,f_siauliai_16,boss_poata,monster_poata
57994,2,boss_woodspirit_Q1,f_siauliai_16,boss_woodspirit,Wood_spirit
57995,8,boss_Minotaurs_Q3,f_siauliai_15_re,boss_Minotaurs,Minotaurs
57996,10,boss_Chafer_Q4,f_siauliai_15_re,boss_Chafer,monster_Chafer
57997,13,boss_Spector_m_Q1,f_siauliai_11_re,M_boss_Spector_m,Spector_m_boss
57998,14,boss_golem_Gray_Q3,f_siauliai_11_re,boss_Golem,boss_golem
57999,18,boss_Clymen_Q2,d_prison_62_1,boss_Clymen,monster_clymen
58000,22,boss_Fireload_Q2,d_prison_62_2,boss_Fireload,monster_Fireload
58001,26,boss_Denoptic_Q2,d_prison_62_3,boss_Denoptic,monster_Denoptic
58002,18,wendigo_blue,,wendigo_blue,wendigo_blue
58003,64,wendigo_white,,wendigo_white,wendigo_white
58004,64,wendigo_brown,,wendigo_brown,wendigo_brown
58005,1,Sec_Onion,,Onion,Onion
58006,2,Sec_Leaf_diving,,Leaf_diving,Moss3
58007,13,Sec_Hanaming,,Hanaming,Hanaming
58008,4,Sec_Bokchoy,,Bokchoy,Bokchoy
58009,12,Sec_Popolion_Blue,,Popolion_Blue,Popolion_blue
58010,10,Sec_Pokubu,,Pokubu,Pokubu
58011,8,Sec_Jukopus,,Jukopus,Jukopus
58012,57,boss_moa_Q3,f_katyn_10,boss_moa,monster_moa
58013,61,boss_Merge_Q2,f_katyn_12,boss_Merge,monster_Merge
58014,1,Monster_wood_carving,,Onion,wood_carving
58015,259,TerraNymph_brown,,TerraNymph,TerraNymph_brown
58016,47,LapeArcher,,LapeArcher,LapeArcher
58017,37,Gosaru,,Gosaru,Gosaru
58018,29,Ferrot,,Ferrot,Ferrot
58019,30,Folibu,,Folibu,Folibu
58020,33,Ponpon,,Ponpon,Ponpon
58021,34,Kanchobird,,Kanchobird,Kanchobird
58022,30,castle_of_firepuppet,,,monster_castle_of_firepuppet
103020,46,boss_Mummyghast_Q1,d_abbey_64_1,boss_Mummyghast,monster_Mummyghast
103021,205,boss_Spector_m_Q2,d_underfortress_66,M_boss_Spector_m,Spector_m_boss
58023,1,Debuff_Monster1,,,bube_flag1
58024,1,Debuff_Monster2,,,bube_flag1
58025,1,Debuff_Monster3,,,bube_flag1
58026,1,Debuff_Monster4,,,bube_flag1
58028,221,truffle_red,,truffle_red,truffle_red
58029,200,ID_Cronewt_bow_Sec,InstanceDungeon,Cronewt_bow,Cronewt_bow
58030,200,ID_Cronewt_mage_Sec,InstanceDungeon,Cronewt_mage,Cronewt_mage
58031,200,ID_Lapasape_Sec,InstanceDungeon,Lapasape,monster_lapasape
58032,200,ID_hook_old_Sec,InstanceDungeon,hook_old,monster_hook_pilgrim
58033,200,ID_raider_bow_Sec,InstanceDungeon,raider_bow,raider_bow
58034,200,ID_pyran_green_Sec,InstanceDungeon,pyran_green,pyran_green
58036,1,boss_Lapedame,,boss_Lapedame,boss_Lapedame
58037,1,boss_Rambandgad,,boss_Rambandgad,boss_Rambandgad
58038,1,boss_Prisoncutter,,boss_Prisoncutter,boss_Prisoncutter
58039,87,boss_Rambandgad_red,,boss_Rambandgad,boss_Rambandgad_red
58042,1,ferret_archer_summon,,ferret_archer,ferret_archer
58043,1,ferret_folk_summon,,ferret_folk,ferret_folk
58044,1,ferret_slinger_summon,,ferret_slinger,ferret_slinger
58045,200,Gargoyle_statue_stone,,boss_Gargoyle,Gargoyle_statue_stone
58050,1,Chupacabra_Gray_summon,,Chupacabra_Gray_Elite,Chupacabra_Gray
58051,1,chupaluka_summon,,chupaluka,monster_chupaluka
58052,100,beeterineas,,beeterineas,beeterineas
58053,45,beeteroxia,,beeteroxia,beeteroxia
58054,97,beeto,,beeto,beeto
